;Index,CO_FIPS,YEAR,Tel_RETL,Tel_FOOD,Tel_MANU,Tel_WSLE,Tel_OFFI,Tel_GVED,Tel_HLTH,Tel_OTHR,Tel_AGRI,Tel_MING,Tel_CONS,HBJ_RETL,HBJ_FOOD,HBJ_MANU,HBJ_WSLE,HBJ_OFFI,HBJ_GVED,HBJ_HLTH,HBJ_OTHR,HBJ_AGRI,HBJ_MING,HBJ_CONS,HBJ,Telecom,Tot_WAH,CO_NAME
432053,43,2053,0.131,0.0758,0.125,0.1702,0.3853,0.1839,0.1398,0.2773,0.0816,0.0117,0.1144,0.0607,0.0352,0.058,0.0789,0.1787,0.0853,0.0648,0.1286,0.0379,0.0054,0.0531,0.0984,0.2122,0.3106,"Summit County, Utah"
432054,43,2054,0.1315,0.0761,0.1255,0.171,0.3868,0.1846,0.1404,0.2785,0.0818,0.0118,0.1149,0.0613,0.0355,0.0585,0.0798,0.1804,0.0861,0.0655,0.1299,0.0381,0.0055,0.0536,0.0993,0.213,0.3123,"Summit County, Utah"
432055,43,2055,0.132,0.0764,0.126,0.1719,0.3883,0.1854,0.1409,0.2797,0.0819,0.0118,0.1153,0.0619,0.0358,0.0591,0.0806,0.1821,0.0869,0.0661,0.1312,0.0384,0.0056,0.0541,0.1003,0.2138,0.3141,"Summit County, Utah"
432056,43,2056,0.1325,0.0767,0.1264,0.1726,0.3897,0.186,0.1414,0.2808,0.0819,0.0119,0.1157,0.0625,0.0362,0.0596,0.0814,0.1838,0.0877,0.0667,0.1324,0.0386,0.0056,0.0546,0.1012,0.2146,0.3158,"Summit County, Utah"
432057,43,2057,0.1329,0.0769,0.1269,0.1734,0.3911,0.1867,0.1419,0.2817,0.0819,0.0119,0.1161,0.063,0.0365,0.0602,0.0822,0.1854,0.0885,0.0673,0.1336,0.0389,0.0057,0.0551,0.1022,0.2154,0.3176,"Summit County, Utah"
432058,43,2058,0.1334,0.0772,0.1273,0.1741,0.3924,0.1874,0.1424,0.2826,0.0819,0.012,0.1165,0.0636,0.0368,0.0607,0.083,0.1871,0.0894,0.0679,0.1347,0.039,0.0057,0.0556,0.1031,0.2162,0.3193,"Summit County, Utah"
432059,43,2059,0.1339,0.0775,0.1277,0.1748,0.3937,0.1882,0.1429,0.2835,0.0819,0.012,0.1169,0.0642,0.0371,0.0612,0.0838,0.1887,0.0902,0.0685,0.1359,0.0393,0.0058,0.056,0.104,0.217,0.321,"Summit County, Utah"
432060,43,2060,0.1343,0.0777,0.1282,0.1756,0.3951,0.1889,0.1434,0.2844,0.0819,0.012,0.1173,0.0647,0.0374,0.0617,0.0846,0.1903,0.091,0.0691,0.137,0.0395,0.0058,0.0565,0.105,0.2179,0.3229,"Summit County, Utah"
432061,43,2061,0.1348,0.078,0.1286,0.1764,0.3964,0.1897,0.1439,0.2853,0.0819,0.0121,0.1177,0.0653,0.0378,0.0623,0.0854,0.192,0.0918,0.0697,0.1382,0.0396,0.0059,0.057,0.1059,0.2187,0.3246,"Summit County, Utah"
432062,43,2062,0.1352,0.0783,0.129,0.1772,0.3978,0.1904,0.1444,0.2862,0.0819,0.0121,0.1181,0.0658,0.0381,0.0628,0.0862,0.1936,0.0927,0.0703,0.1393,0.0399,0.0059,0.0575,0.1068,0.2195,0.3263,"Summit County, Utah"
432063,43,2063,0.1357,0.0785,0.1295,0.178,0.3991,0.1912,0.1449,0.2872,0.0819,0.0122,0.1185,0.0664,0.0384,0.0633,0.0871,0.1953,0.0935,0.0709,0.1405,0.0401,0.006,0.058,0.1078,0.2203,0.3281,"Summit County, Utah"
432064,43,2064,0.1362,0.0788,0.1299,0.1788,0.4005,0.1919,0.1454,0.2881,0.082,0.0122,0.119,0.0669,0.0387,0.0639,0.0879,0.1969,0.0944,0.0715,0.1417,0.0403,0.006,0.0585,0.1087,0.2211,0.3298,"Summit County, Utah"
432065,43,2065,0.1366,0.0791,0.1304,0.1796,0.4019,0.1927,0.1459,0.2891,0.0819,0.0122,0.1194,0.0675,0.0391,0.0644,0.0887,0.1986,0.0952,0.0721,0.1428,0.0405,0.0061,0.059,0.1096,0.2219,0.3315,"Summit County, Utah"
452023,45,2023,0.0801,0.0464,0.0764,0.0766,0.2357,0.1104,0.0855,0.1834,0.0764,0.0072,0.07,0.0155,0.009,0.0148,0.0148,0.0456,0.0214,0.0166,0.0355,0.0148,0.0014,0.0136,0.022,0.1138,0.1358,"Tooele County, Utah"
452024,45,2024,0.0756,0.0438,0.0721,0.0705,0.2224,0.1042,0.0807,0.1752,0.0719,0.0068,0.066,0.0151,0.0088,0.0144,0.0141,0.0445,0.0209,0.0162,0.0351,0.0144,0.0014,0.0132,0.0217,0.1086,0.1303,"Tooele County, Utah"
452025,45,2025,0.0708,0.041,0.0676,0.066,0.2083,0.0977,0.0756,0.1642,0.0674,0.0063,0.0619,0.0165,0.0095,0.0157,0.0154,0.0485,0.0227,0.0176,0.0382,0.0157,0.0015,0.0144,0.0237,0.1017,0.1254,"Tooele County, Utah"
452026,45,2026,0.0679,0.0393,0.0648,0.0633,0.1998,0.0937,0.0725,0.1574,0.0646,0.0061,0.0593,0.0167,0.0097,0.016,0.0156,0.0492,0.0231,0.0178,0.0387,0.0159,0.0015,0.0146,0.024,0.0974,0.1214,"Tooele County, Utah"
452027,45,2027,0.066,0.0382,0.0629,0.0615,0.194,0.0911,0.0704,0.1522,0.0628,0.0059,0.0576,0.017,0.0098,0.0162,0.0158,0.05,0.0235,0.0181,0.0392,0.0162,0.0015,0.0148,0.0243,0.0943,0.1186,"Tooele County, Utah"
452028,45,2028,0.0644,0.0373,0.0614,0.0601,0.1894,0.089,0.0687,0.1481,0.0613,0.0058,0.0563,0.0172,0.01,0.0164,0.0161,0.0506,0.0238,0.0184,0.0396,0.0164,0.0015,0.015,0.0246,0.0921,0.1167,"Tooele County, Utah"
452029,45,2029,0.0631,0.0365,0.0602,0.0589,0.1857,0.0873,0.0674,0.1451,0.06,0.0057,0.0552,0.0174,0.0101,0.0166,0.0163,0.0512,0.0241,0.0186,0.04,0.0165,0.0016,0.0152,0.0249,0.0904,0.1153,"Tooele County, Utah"
452030,45,2030,0.0622,0.036,0.0593,0.0581,0.1829,0.0861,0.0664,0.143,0.059,0.0056,0.0543,0.0176,0.0102,0.0168,0.0164,0.0518,0.0244,0.0188,0.0405,0.0167,0.0016,0.0154,0.0253,0.0892,0.1145,"Tooele County, Utah"
452031,45,2031,0.0623,0.0361,0.0595,0.0583,0.1834,0.0864,0.0665,0.1435,0.0592,0.0056,0.0545,0.0178,0.0103,0.017,0.0166,0.0523,0.0247,0.019,0.041,0.0169,0.0016,0.0155,0.0256,0.0897,0.1153,"Tooele County, Utah"
452032,45,2032,0.0625,0.0362,0.0597,0.0585,0.1839,0.0868,0.0667,0.1441,0.0594,0.0056,0.0546,0.018,0.0104,0.0172,0.0168,0.0529,0.025,0.0192,0.0415,0.0171,0.0016,0.0157,0.0259,0.0901,0.116,"Tooele County, Utah"
452033,45,2033,0.0627,0.0363,0.0598,0.0587,0.1845,0.0872,0.0669,0.1445,0.0594,0.0056,0.0548,0.0182,0.0105,0.0173,0.017,0.0535,0.0253,0.0194,0.0419,0.0172,0.0016,0.0159,0.0262,0.0905,0.1167,"Tooele County, Utah"
452034,45,2034,0.0629,0.0364,0.06,0.059,0.1851,0.0877,0.0672,0.1447,0.0595,0.0056,0.055,0.0184,0.0106,0.0175,0.0172,0.0541,0.0256,0.0196,0.0423,0.0174,0.0016,0.0161,0.0266,0.0909,0.1175,"Tooele County, Utah"
452035,45,2035,0.0629,0.0364,0.0601,0.059,0.1852,0.0879,0.0672,0.1457,0.0596,0.0056,0.055,0.0185,0.0107,0.0177,0.0174,0.0545,0.0259,0.0198,0.0429,0.0175,0.0017,0.0162,0.0269,0.0913,0.1182,"Tooele County, Utah"
452036,45,2036,0.0631,0.0365,0.0602,0.0592,0.1855,0.0882,0.0673,0.1462,0.0596,0.0057,0.0551,0.0187,0.0108,0.0179,0.0176,0.055,0.0262,0.02,0.0434,0.0177,0.0017,0.0163,0.0272,0.0917,0.1189,"Tooele County, Utah"
452037,45,2037,0.0632,0.0366,0.0603,0.0594,0.186,0.0885,0.0675,0.1466,0.0596,0.0057,0.0552,0.0189,0.0109,0.018,0.0178,0.0556,0.0264,0.0202,0.0438,0.0178,0.0017,0.0165,0.0275,0.0921,0.1196,"Tooele County, Utah"
452038,45,2038,0.0633,0.0367,0.0604,0.0596,0.1863,0.0888,0.0676,0.147,0.0597,0.0057,0.0553,0.0191,0.011,0.0182,0.0179,0.0561,0.0267,0.0204,0.0442,0.018,0.0017,0.0167,0.0279,0.0926,0.1205,"Tooele County, Utah"
452039,45,2039,0.0635,0.0368,0.0606,0.0598,0.1868,0.0891,0.0678,0.1473,0.0598,0.0057,0.0555,0.0193,0.0111,0.0184,0.0181,0.0566,0.027,0.0206,0.0447,0.0181,0.0017,0.0168,0.0282,0.093,0.1212,"Tooele County, Utah"
452040,45,2040,0.0637,0.0368,0.0608,0.06,0.1873,0.0894,0.068,0.1477,0.0599,0.0057,0.0556,0.0194,0.0112,0.0185,0.0183,0.0572,0.0273,0.0208,0.0451,0.0183,0.0017,0.017,0.0285,0.0934,0.1219,"Tooele County, Utah"
452041,45,2041,0.0638,0.037,0.0609,0.0602,0.1878,0.0897,0.0682,0.1481,0.06,0.0057,0.0558,0.0196,0.0114,0.0187,0.0185,0.0577,0.0276,0.021,0.0455,0.0184,0.0018,0.0171,0.0288,0.0938,0.1226,"Tooele County, Utah"
452042,45,2042,0.064,0.037,0.0611,0.0604,0.1883,0.09,0.0683,0.1485,0.0601,0.0057,0.0559,0.0198,0.0115,0.0189,0.0187,0.0583,0.0279,0.0211,0.046,0.0186,0.0018,0.0173,0.0292,0.0942,0.1234,"Tooele County, Utah"
452043,45,2043,0.0642,0.0371,0.0612,0.0606,0.1888,0.0903,0.0685,0.1489,0.0602,0.0058,0.0561,0.02,0.0116,0.0191,0.0189,0.0588,0.0281,0.0213,0.0464,0.0188,0.0018,0.0175,0.0295,0.0946,0.1241,"Tooele County, Utah"
452044,45,2044,0.0643,0.0372,0.0614,0.0608,0.1893,0.0906,0.0687,0.1494,0.0603,0.0058,0.0562,0.0202,0.0117,0.0193,0.0191,0.0594,0.0284,0.0215,0.0468,0.0189,0.0018,0.0176,0.0298,0.095,0.1248,"Tooele County, Utah"
452045,45,2045,0.0645,0.0373,0.0616,0.061,0.1898,0.0909,0.0689,0.1499,0.0603,0.0058,0.0564,0.0204,0.0118,0.0194,0.0193,0.0599,0.0287,0.0217,0.0473,0.019,0.0018,0.0178,0.0301,0.0955,0.1256,"Tooele County, Utah"
452046,45,2046,0.0647,0.0375,0.0618,0.0612,0.1903,0.0912,0.0691,0.1504,0.0605,0.0058,0.0565,0.0206,0.0119,0.0196,0.0194,0.0605,0.029,0.0219,0.0478,0.0192,0.0018,0.018,0.0305,0.0959,0.1264,"Tooele County, Utah"
452047,45,2047,0.0649,0.0376,0.062,0.0614,0.191,0.0915,0.0693,0.1509,0.0606,0.0058,0.0567,0.0208,0.012,0.0198,0.0196,0.0611,0.0293,0.0222,0.0482,0.0194,0.0019,0.0181,0.0308,0.0963,0.1271,"Tooele County, Utah"
452048,45,2048,0.0652,0.0377,0.0622,0.0617,0.1917,0.0919,0.0696,0.1515,0.0608,0.0058,0.0569,0.021,0.0121,0.02,0.0199,0.0617,0.0296,0.0224,0.0487,0.0196,0.0019,0.0183,0.0311,0.0967,0.1278,"Tooele County, Utah"
452049,45,2049,0.0654,0.0379,0.0624,0.062,0.1924,0.0922,0.0698,0.1521,0.061,0.0059,0.0571,0.0212,0.0123,0.0202,0.0201,0.0623,0.0299,0.0226,0.0492,0.0197,0.0019,0.0185,0.0314,0.0971,0.1285,"Tooele County, Utah"
452050,45,2050,0.0657,0.038,0.0627,0.0623,0.1931,0.0926,0.0701,0.1527,0.0612,0.0059,0.0574,0.0214,0.0124,0.0204,0.0203,0.0629,0.0302,0.0228,0.0497,0.0199,0.0019,0.0187,0.0318,0.0975,0.1293,"Tooele County, Utah"
452051,45,2051,0.0659,0.0381,0.0629,0.0625,0.1939,0.093,0.0704,0.1533,0.0613,0.0059,0.0576,0.0216,0.0125,0.0206,0.0205,0.0635,0.0305,0.023,0.0502,0.0201,0.0019,0.0189,0.0321,0.0979,0.13,"Tooele County, Utah"
452052,45,2052,0.0662,0.0383,0.0632,0.0628,0.1947,0.0934,0.0707,0.154,0.0616,0.0059,0.0578,0.0218,0.0126,0.0208,0.0207,0.0641,0.0308,0.0233,0.0507,0.0203,0.002,0.019,0.0324,0.0984,0.1308,"Tooele County, Utah"
452053,45,2053,0.0665,0.0385,0.0634,0.0631,0.1955,0.0938,0.0709,0.1547,0.0617,0.006,0.0581,0.022,0.0127,0.021,0.0209,0.0648,0.0311,0.0235,0.0513,0.0204,0.002,0.0192,0.0327,0.0988,0.1315,"Tooele County, Utah"
452054,45,2054,0.0667,0.0386,0.0637,0.0634,0.1963,0.0942,0.0712,0.1554,0.062,0.006,0.0583,0.0222,0.0129,0.0212,0.0211,0.0654,0.0314,0.0237,0.0518,0.0206,0.002,0.0194,0.0331,0.0992,0.1323,"Tooele County, Utah"
452055,45,2055,0.067,0.0388,0.064,0.0637,0.1971,0.0946,0.0715,0.1561,0.0622,0.006,0.0586,0.0225,0.013,0.0214,0.0214,0.0661,0.0317,0.024,0.0523,0.0209,0.002,0.0196,0.0334,0.0996,0.133,"Tooele County, Utah"
452056,45,2056,0.0673,0.0389,0.0642,0.064,0.1979,0.095,0.0718,0.1567,0.0624,0.006,0.0588,0.0227,0.0131,0.0216,0.0216,0.0667,0.032,0.0242,0.0528,0.021,0.002,0.0198,0.0337,0.1,0.1337,"Tooele County, Utah"
452057,45,2057,0.0675,0.0391,0.0644,0.0643,0.1986,0.0953,0.0721,0.1573,0.0626,0.0061,0.059,0.0229,0.0132,0.0218,0.0218,0.0673,0.0323,0.0244,0.0533,0.0212,0.0021,0.02,0.034,0.1004,0.1344,"Tooele County, Utah"
452058,45,2058,0.0678,0.0392,0.0647,0.0645,0.1993,0.0957,0.0723,0.1578,0.0627,0.0061,0.0592,0.0231,0.0134,0.022,0.022,0.0679,0.0326,0.0246,0.0538,0.0213,0.0021,0.0202,0.0343,0.1008,0.1351,"Tooele County, Utah"
452059,45,2059,0.068,0.0393,0.0649,0.0648,0.1999,0.096,0.0726,0.1584,0.0629,0.0061,0.0594,0.0233,0.0135,0.0222,0.0222,0.0685,0.0329,0.0249,0.0542,0.0215,0.0021,0.0203,0.0347,0.1013,0.136,"Tooele County, Utah"
452060,45,2060,0.0682,0.0395,0.0651,0.065,0.2006,0.0964,0.0728,0.159,0.063,0.0061,0.0596,0.0235,0.0136,0.0224,0.0224,0.0691,0.0332,0.0251,0.0547,0.0217,0.0021,0.0205,0.035,0.1017,0.1367,"Tooele County, Utah"
452061,45,2061,0.0684,0.0396,0.0653,0.0653,0.2013,0.0968,0.0731,0.1595,0.0632,0.0061,0.0598,0.0237,0.0137,0.0226,0.0226,0.0697,0.0335,0.0253,0.0552,0.0219,0.0021,0.0207,0.0353,0.1021,0.1374,"Tooele County, Utah"
452062,45,2062,0.0687,0.0398,0.0655,0.0655,0.202,0.0971,0.0733,0.1601,0.0633,0.0062,0.06,0.0239,0.0138,0.0228,0.0228,0.0703,0.0338,0.0255,0.0557,0.022,0.0021,0.0209,0.0356,0.1025,0.1381,"Tooele County, Utah"
452063,45,2063,0.0689,0.0399,0.0658,0.0658,0.2027,0.0975,0.0736,0.1607,0.0635,0.0062,0.0602,0.0241,0.0139,0.023,0.023,0.0709,0.0341,0.0257,0.0562,0.0222,0.0022,0.021,0.036,0.1029,0.1389,"Tooele County, Utah"
452064,45,2064,0.0692,0.04,0.066,0.0661,0.2034,0.0979,0.0738,0.1612,0.0636,0.0062,0.0604,0.0243,0.0141,0.0232,0.0232,0.0715,0.0344,0.0259,0.0566,0.0224,0.0022,0.0212,0.0363,0.1033,0.1396,"Tooele County, Utah"
452065,45,2065,0.0694,0.0402,0.0662,0.0663,0.2041,0.0983,0.0741,0.1618,0.0639,0.0062,0.0606,0.0245,0.0142,0.0234,0.0234,0.0721,0.0347,0.0262,0.0571,0.0225,0.0022,0.0214,0.0366,0.1037,0.1403,"Tooele County, Utah"
472023,47,2023,0.0736,0.0426,0.0702,0.0775,0.2167,0.1046,0.0786,0.1681,0.0651,0.0066,0.0643,0.0324,0.0188,0.0309,0.0341,0.0954,0.0461,0.0346,0.074,0.0287,0.0029,0.0283,0.0411,0.0934,0.1345,"Uintah County, Utah"
472024,47,2024,0.0706,0.0409,0.0674,0.0738,0.208,0.1001,0.0754,0.1624,0.0624,0.0063,0.0617,0.0321,0.0186,0.0307,0.0336,0.0947,0.0456,0.0343,0.0739,0.0284,0.0029,0.0281,0.0403,0.0886,0.1289,"Uintah County, Utah"
472025,47,2025,0.0644,0.0373,0.0615,0.0672,0.1896,0.0914,0.0688,0.1482,0.0569,0.0058,0.0563,0.0341,0.0197,0.0325,0.0356,0.1003,0.0484,0.0364,0.0784,0.0301,0.0031,0.0298,0.0429,0.0811,0.124,"Uintah County, Utah"
472026,47,2026,0.0614,0.0355,0.0585,0.064,0.1806,0.087,0.0655,0.1411,0.0542,0.0055,0.0536,0.0343,0.0199,0.0328,0.0358,0.1011,0.0487,0.0367,0.0789,0.0303,0.0031,0.03,0.0431,0.0771,0.1202,"Uintah County, Utah"
472027,47,2027,0.0591,0.0342,0.0564,0.0617,0.1741,0.0839,0.0631,0.1356,0.0522,0.0053,0.0517,0.0346,0.02,0.033,0.0362,0.102,0.0491,0.037,0.0794,0.0305,0.0031,0.0303,0.0434,0.0741,0.1175,"Uintah County, Utah"
472028,47,2028,0.0571,0.033,0.0545,0.0596,0.168,0.081,0.0609,0.1304,0.0503,0.0051,0.0499,0.0347,0.0201,0.0331,0.0362,0.1022,0.0492,0.037,0.0793,0.0306,0.0031,0.0303,0.0437,0.0718,0.1155,"Uintah County, Utah"
472029,47,2029,0.0553,0.032,0.0528,0.0578,0.1628,0.0785,0.059,0.1262,0.0487,0.005,0.0483,0.0347,0.0201,0.0331,0.0362,0.1021,0.0492,0.037,0.0791,0.0305,0.0031,0.0303,0.044,0.0702,0.1142,"Uintah County, Utah"
472030,47,2030,0.0541,0.0313,0.0516,0.0566,0.1593,0.0768,0.0578,0.1234,0.0476,0.0049,0.0473,0.0348,0.0202,0.0332,0.0364,0.1025,0.0495,0.0372,0.0795,0.0307,0.0031,0.0304,0.0444,0.0689,0.1133,"Uintah County, Utah"
472031,47,2031,0.0542,0.0314,0.0518,0.0568,0.1597,0.0771,0.0579,0.1237,0.0477,0.0049,0.0474,0.0352,0.0204,0.0336,0.0368,0.1036,0.05,0.0376,0.0803,0.031,0.0032,0.0308,0.0449,0.0692,0.1141,"Uintah County, Utah"
472032,47,2032,0.0545,0.0316,0.0521,0.0572,0.1606,0.0776,0.0582,0.1245,0.048,0.0049,0.0477,0.0357,0.0207,0.0341,0.0374,0.1051,0.0507,0.0381,0.0814,0.0314,0.0032,0.0312,0.0454,0.0694,0.1148,"Uintah County, Utah"
472033,47,2033,0.0549,0.0318,0.0524,0.0576,0.1616,0.0781,0.0586,0.1253,0.0482,0.0049,0.048,0.0362,0.0209,0.0345,0.038,0.1065,0.0515,0.0386,0.0826,0.0318,0.0032,0.0316,0.0459,0.0696,0.1155,"Uintah County, Utah"
472034,47,2034,0.0551,0.0319,0.0526,0.058,0.1623,0.0785,0.0588,0.1258,0.0484,0.0049,0.0482,0.0366,0.0212,0.035,0.0385,0.1078,0.0522,0.0391,0.0836,0.0322,0.0033,0.032,0.0464,0.0698,0.1162,"Uintah County, Utah"
472035,47,2035,0.0554,0.0321,0.0529,0.0584,0.163,0.079,0.0591,0.1266,0.0486,0.005,0.0484,0.0371,0.0215,0.0354,0.0391,0.1092,0.0529,0.0396,0.0848,0.0325,0.0033,0.0324,0.0469,0.0701,0.117,"Uintah County, Utah"
472036,47,2036,0.0554,0.0321,0.0529,0.0586,0.1632,0.0791,0.0592,0.1267,0.0486,0.005,0.0484,0.0374,0.0216,0.0357,0.0395,0.1101,0.0534,0.0399,0.0855,0.0328,0.0034,0.0327,0.0474,0.0703,0.1177,"Uintah County, Utah"
472037,47,2037,0.0554,0.0321,0.0529,0.0587,0.1632,0.0792,0.0592,0.1267,0.0486,0.005,0.0484,0.0377,0.0218,0.0359,0.0399,0.1109,0.0538,0.0402,0.0861,0.033,0.0034,0.0329,0.0479,0.0705,0.1184,"Uintah County, Utah"
472038,47,2038,0.0554,0.0321,0.0529,0.0588,0.1631,0.0792,0.0592,0.1267,0.0485,0.005,0.0484,0.0379,0.022,0.0362,0.0403,0.1117,0.0542,0.0405,0.0867,0.0332,0.0034,0.0331,0.0484,0.0708,0.1192,"Uintah County, Utah"
472039,47,2039,0.0554,0.0321,0.0529,0.0589,0.1632,0.0793,0.0592,0.1267,0.0485,0.005,0.0484,0.0382,0.0221,0.0365,0.0406,0.1125,0.0547,0.0408,0.0873,0.0334,0.0034,0.0334,0.0489,0.071,0.1199,"Uintah County, Utah"
472040,47,2040,0.0555,0.0321,0.0529,0.0591,0.1633,0.0794,0.0592,0.1267,0.0485,0.005,0.0485,0.0385,0.0223,0.0367,0.041,0.1133,0.0551,0.0411,0.088,0.0337,0.0035,0.0336,0.0494,0.0712,0.1206,"Uintah County, Utah"
472041,47,2041,0.0555,0.0321,0.053,0.0592,0.1635,0.0796,0.0593,0.1268,0.0486,0.005,0.0485,0.0388,0.0225,0.037,0.0414,0.1143,0.0556,0.0414,0.0887,0.0339,0.0035,0.0339,0.0499,0.0714,0.1213,"Uintah County, Utah"
472042,47,2042,0.0556,0.0322,0.0531,0.0595,0.1638,0.0798,0.0594,0.127,0.0486,0.005,0.0486,0.0392,0.0227,0.0374,0.0418,0.1153,0.0561,0.0418,0.0894,0.0342,0.0035,0.0342,0.0504,0.0717,0.1221,"Uintah County, Utah"
472043,47,2043,0.0558,0.0323,0.0532,0.0597,0.1641,0.08,0.0595,0.1272,0.0487,0.005,0.0487,0.0395,0.0229,0.0377,0.0423,0.1163,0.0567,0.0422,0.0902,0.0345,0.0035,0.0345,0.0509,0.0719,0.1228,"Uintah County, Utah"
472044,47,2044,0.0558,0.0323,0.0533,0.0598,0.1643,0.0801,0.0596,0.1273,0.0487,0.005,0.0488,0.0398,0.023,0.038,0.0427,0.1172,0.0571,0.0425,0.0908,0.0347,0.0036,0.0348,0.0514,0.0721,0.1235,"Uintah County, Utah"
472045,47,2045,0.0559,0.0323,0.0533,0.06,0.1645,0.0802,0.0596,0.1275,0.0487,0.005,0.0488,0.0401,0.0232,0.0383,0.043,0.1181,0.0576,0.0428,0.0915,0.035,0.0036,0.035,0.0519,0.0724,0.1243,"Uintah County, Utah"
472046,47,2046,0.056,0.0324,0.0534,0.0601,0.1647,0.0804,0.0597,0.1277,0.0488,0.005,0.0489,0.0404,0.0234,0.0386,0.0435,0.119,0.0581,0.0432,0.0922,0.0353,0.0036,0.0353,0.0524,0.0726,0.125,"Uintah County, Utah"
472047,47,2047,0.0561,0.0325,0.0535,0.0604,0.1652,0.0806,0.0599,0.128,0.0489,0.005,0.049,0.0408,0.0236,0.0389,0.0439,0.1201,0.0586,0.0435,0.093,0.0355,0.0037,0.0356,0.0529,0.0728,0.1257,"Uintah County, Utah"
472048,47,2048,0.0563,0.0326,0.0537,0.0607,0.1657,0.0809,0.0601,0.1284,0.049,0.005,0.0492,0.0412,0.0238,0.0393,0.0444,0.1212,0.0592,0.044,0.0939,0.0359,0.0037,0.036,0.0534,0.0731,0.1265,"Uintah County, Utah"
472049,47,2049,0.0565,0.0327,0.0539,0.061,0.1663,0.0812,0.0603,0.1288,0.0492,0.0051,0.0494,0.0416,0.0241,0.0397,0.0449,0.1224,0.0598,0.0444,0.0948,0.0362,0.0037,0.0363,0.0539,0.0733,0.1272,"Uintah County, Utah"
472050,47,2050,0.0567,0.0328,0.0541,0.0613,0.1669,0.0815,0.0605,0.1292,0.0494,0.0051,0.0495,0.042,0.0243,0.0401,0.0454,0.1236,0.0604,0.0448,0.0957,0.0365,0.0038,0.0367,0.0544,0.0735,0.1279,"Uintah County, Utah"
472051,47,2051,0.0569,0.033,0.0543,0.0616,0.1676,0.0819,0.0608,0.1297,0.0495,0.0051,0.0497,0.0424,0.0245,0.0405,0.0459,0.1248,0.061,0.0453,0.0966,0.0369,0.0038,0.0371,0.0549,0.0738,0.1287,"Uintah County, Utah"
472052,47,2052,0.0572,0.0331,0.0546,0.0619,0.1683,0.0822,0.061,0.1302,0.0497,0.0051,0.05,0.0428,0.0248,0.0409,0.0464,0.1261,0.0616,0.0457,0.0975,0.0372,0.0038,0.0374,0.0554,0.074,0.1294,"Uintah County, Utah"
472053,47,2053,0.0574,0.0332,0.0548,0.0623,0.169,0.0826,0.0613,0.1307,0.0499,0.0051,0.0502,0.0433,0.025,0.0413,0.047,0.1274,0.0622,0.0462,0.0985,0.0376,0.0039,0.0378,0.0559,0.0742,0.1301,"Uintah County, Utah"
472054,47,2054,0.0577,0.0334,0.055,0.0626,0.1697,0.0829,0.0616,0.1312,0.0501,0.0052,0.0504,0.0437,0.0253,0.0417,0.0475,0.1286,0.0628,0.0466,0.0995,0.0379,0.0039,0.0382,0.0564,0.0745,0.1309,"Uintah County, Utah"
472055,47,2055,0.0579,0.0335,0.0552,0.0629,0.1703,0.0832,0.0618,0.1317,0.0503,0.0052,0.0506,0.0441,0.0255,0.0421,0.048,0.1298,0.0634,0.0471,0.1004,0.0383,0.004,0.0385,0.0569,0.0747,0.1316,"Uintah County, Utah"
472056,47,2056,0.058,0.0336,0.0553,0.0632,0.1707,0.0834,0.0619,0.1319,0.0503,0.0052,0.0507,0.0444,0.0257,0.0424,0.0484,0.1308,0.0639,0.0475,0.1011,0.0386,0.004,0.0388,0.0574,0.0749,0.1323,"Uintah County, Utah"
472057,47,2057,0.0581,0.0336,0.0554,0.0633,0.1708,0.0835,0.062,0.132,0.0504,0.0052,0.0507,0.0447,0.0259,0.0427,0.0487,0.1316,0.0643,0.0478,0.1017,0.0388,0.004,0.0391,0.0579,0.0752,0.1331,"Uintah County, Utah"
472058,47,2058,0.0581,0.0336,0.0554,0.0634,0.171,0.0836,0.062,0.1321,0.0504,0.0052,0.0508,0.045,0.026,0.0429,0.0491,0.1324,0.0648,0.048,0.1023,0.039,0.004,0.0393,0.0584,0.0754,0.1338,"Uintah County, Utah"
472059,47,2059,0.0582,0.0337,0.0555,0.0636,0.1712,0.0838,0.0621,0.1322,0.0504,0.0052,0.0508,0.0453,0.0262,0.0432,0.0495,0.1333,0.0652,0.0484,0.103,0.0393,0.0041,0.0396,0.0589,0.0756,0.1345,"Uintah County, Utah"
472060,47,2060,0.0583,0.0337,0.0556,0.0637,0.1716,0.084,0.0622,0.1324,0.0505,0.0052,0.0509,0.0456,0.0264,0.0436,0.0499,0.1343,0.0657,0.0487,0.1037,0.0395,0.0041,0.0399,0.0594,0.0759,0.1353,"Uintah County, Utah"
472061,47,2061,0.0584,0.0338,0.0558,0.064,0.172,0.0842,0.0624,0.1327,0.0506,0.0052,0.0511,0.046,0.0266,0.0439,0.0503,0.1353,0.0663,0.0491,0.1044,0.0398,0.0041,0.0402,0.0599,0.0761,0.136,"Uintah County, Utah"
472062,47,2062,0.0586,0.0339,0.0559,0.0642,0.1724,0.0844,0.0625,0.1329,0.0507,0.0053,0.0512,0.0463,0.0268,0.0442,0.0508,0.1363,0.0668,0.0495,0.1051,0.0401,0.0042,0.0405,0.0604,0.0763,0.1367,"Uintah County, Utah"
