stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
12827,107030,Chase Ln / Main St (WB) (Centervill,30 E Chase Ln & 400 E,40.929151,-111.878624,,,,,,0
12829,107031,Main St / Barnard St (NB),1198 N Main St & 1200 N,40.931891,-111.878871,,,,,,0
12830,107032,Main St / Casa Loma Dr (NB),1300 N Main St & 1300 N,40.933354,-111.878853,,,,,,0
12831,107040,Main St / Peachtree Dr (NB),1390 N Main St & 1400 N,40.935638,-111.878873,,,,,,0
12832,107089,Main St / 1450 N (NB),1440 N Main St & 1450 N,40.937132,-111.879009,,,,,,1
12834,107043,Main St / Ricks Creek Way (NB),1590 N Main St & 1600 N,40.940314,-111.879734,,,,,,0
12835,107044,Main St / Jennings Ln (NB),1690 N Main St & Jennings Ln,40.941977,-111.880049,,,,,,0
12836,107045,Main St / 1750 N (NB),1809 N Main St,40.943531,-111.880512,,,,,,0
12837,107046,Main St / 1950 N (NB),1970 N Main St & 1975 N,40.946235,-111.881304,,,,,,0
12839,107048,Main St / 2150 N (NB),2280 N Main St & Lund Lane,40.951846,-111.883147,,,,,,1
12840,107050,200 E / 1470 S (NB),1373 S 200 E & 1420 S,40.957559,-111.883246,,,,,,0
12842,107052,200 E 1235 S (NB),1201 S 200 E & 1230 S,40.960194,-111.883251,,,,,,0
12844,107054,200 E / Glovers Ln (NB),911 S 200 E & 900 S,40.965581,-111.883254,,,,,,1
12846,107056,200 E / 700 S (NB),681 S 200 E & 700 S,40.968861,-111.883252,,,,,,0
12847,111036,Orchard Dr / 3600 S (SB),3562 S Orchard Dr & 3600 S,40.850817,-111.896195,,,,,,0
12851,111040,Orchard Dr / Oakleaf Ln (SB),3998 S Orchard Dr & 725 W,40.846517,-111.899751,,,,,,0
12852,111041,Orchard Dr / Sider Dr (SB),4096 S Orchard Dr & 4100 S,40.844681,-111.902045,,,,,,0
12853,111042,Orchard Dr / Odell Ln (SB),98 N Orchard Dr & 100 N,40.843631,-111.903325,,,,,,0
12854,111043,Orchard Dr / Center St (SB) (N. Sal,5 N Orchard Dr & Center St,40.842031,-111.905343,,,,,,0
12857,111078,US-89 / North Salt Lake Main St (SB,70 S Us Hwy 89 & Main St,40.839395,-111.911638,,,,,,0
12858,111079,US-89 / Eagleridge Dr (SB) (N. Salt,270 S Us Hwy 89 & 300 S,40.836598,-111.913191,,,,,,0
12863,117207,Beck St / 900 N (SB),915 N Beck St & 400 W,40.789156,-111.900698,,,,,,0
12867,633138,Antelope Dr / Demetro Dr (WB),761 E Antelope Dr & Demetro Dr,41.089206,-112.011809,,,,,,1
12868,633078,Antelope Dr / 200 E (WB),181 W Antelope Dr & 400 E,41.089332,-112.022837,,,,,,1
12869,633079,Antelope Dr / Main St (WB),44 W Antelope Dr,41.089332,-112.026886,,,,,,1
12872,633140,Antelope Dr / 600 W (WB),600 W Antelope Dr & 1000 E,41.089285,-112.037402,,,,,,1
12873,632009,Antelope Dr / 1000 W (WB),1005 W Antelope Dr & 1000 W,41.089273,-112.045909,,,,,,1
12874,632010,Antelope Dr / 1100 W (WB),1136 W Antelope Dr & 1100 W,41.089191,-112.048457,,,,,,1
12875,632011,Antelope Dr / 1350 W (WB),1326 W Antelope Dr & 1250 W,41.089188,-112.051871,,,,,,1
12878,632015,2000 W / 1350 S (NB),1285 S 2000 W & W 1275 S,41.094391,-112.064538,,,,,,1
12882,632018,2000 W / SR-193 (NB),61 S 2000 W & W 75 S,41.112136,-112.064448,,,,,,1
12900,632030,2000 W / SR-193 (SB),256 S 2000 W,41.110037,-112.064678,,,,,,1
12901,632031,2000 W / 700 S (SB),720 S 2000 W & W 700 S,41.103295,-112.064752,,,,,,1
12902,632032,2000 W / 1100 S (SB),1110 S 2000 W & 1100 S,41.098495,-112.064713,,,,,,1
12903,632042,2000 W / 1175 S (SB),1190 S 2000 W & W 1175 S,41.0966,-112.064857,,,,,,1
12906,632035,Antelope Dr / 1700 W (EB),1711 W Antelope Dr & Banbury Rd,41.088956,-112.059031,,,,,,1
12909,632038,Antelope Dr / 1100 W (EB),1101 W Antelope Dr & 1100 W,41.088961,-112.048463,,,,,,1
12910,632044,Antelope Dr / 1000 W (EB),955 W Antelope Dr & 1000 W,41.089045,-112.043941,,,,,,1
12912,632046,Antelope Dr / 500 W (EB),421 W Antelope Dr & 500 W,41.089102,-112.035013,,,,,,1
12913,633081,Antelope Dr / 300 W (EB),301 W Antelope Dr & Main St,41.089112,-112.030211,,,,,,1
12914,633082,Antelope Dr / Main St (EB),15 W Antelope Dr & Main St,41.089098,-112.027013,,,,,,1
12915,633083,Antelope Dr / 200 E (EB),150 E Antelope Dr & Main St,41.089102,-112.023334,,,,,,1
12917,633143,Antelope Dr / 2200 W (EB) (Layton),2175 W Antelope Dr & N 2200 W,41.089032,-112.006417,,,,,,0
12926,634035,Antelope Dr / Woodland Park Dr (EB),1055 W Antelope Dr & Woodland Park Dr,41.089128,-111.984592,,,,,,0
12927,634036,700 W / 1875 N (SB),1871 N 700 W,41.087119,-111.979612,,,,,,0
12931,101106,Midtown Crossing / 1100 W (WB),1052 W Midtown Crossing & 1100 W,41.079585,-111.985292,,,,,,0
12933,101112,Hill Field Rd / 1350 N (SB),1415 N Hill Field Rd & 1425 N,41.080152,-111.973632,,,,,,0
12934,101021,Hill Field Rd / 1350 N (NB),1420 N Hill Field Rd,41.080265,-111.973342,,,,,,1
12937,101114,1425 N / Layton Hills Pkwy (EB),737 W 1425 N & Layton Hills Pkwy,41.080595,-111.979317,,,,,,0
12938,101115,1200 W / 900 N (NB),872 N 1200 W & 900 N,41.072873,-111.98777,,,,,,0
12940,101116,700 W / 1725 N (NB),1732 N 700 W,41.08494,-111.97948,,,,,,0
12942,634039,700 W / 1875 N (NB),1870 N 700 W,41.087091,-111.979451,,,,,,0
12945,126612,Foothill Dr / Sunnyside Ave (NB),814 & S Foothill Drive,40.751217,-111.830545,,,,,,1
12946,138029,3300 S / 2700 E (EB),2733 E 3300 S,40.699737,-111.814287,,,,,,1
12947,138030,3300 S / 2800 E (EB),2828 E 3300 S & 2700 E,40.699741,-111.812075,,,,,,0
12948,138031,3300 S / 2940 E (EB),2930 E 3300 S & 2940 E,40.699738,-111.809765,,,,,,1
12949,138032,3300 S / 3010 E (EB),3008 E 3300 S & 3010 S,40.699724,-111.807846,,,,,,0
12950,138135,3300 S / Metropolitan Way (EB),3128 E 3300 S & 3130 E,40.699725,-111.804981,,,,,,0
12951,138136,3300 S / 3175 E (EB),3174 E 3300 S & 3175 E,40.699731,-111.803881,,,,,,0
12952,807002,State St / 600 N (NB),660 N State St & 600 N,40.350117,-111.729304,,,,,,1
12953,127002,Foothill Dr / Wakara Way (SB),700 S Foothill Dr & Sunnyside Ave,40.754651,-111.833559,,,,,,1
12954,127139,2100 E / Hollywood Ave (NB),1946 S 2100 E,40.728125,-111.830748,,,,,,1
12956,127141,2100 E / Wilson Ave (NB),1804 S 2100 E & Wilson Ave,40.731167,-111.830731,,,,,,1
12957,127142,2100 E / 1700 S (NB),1703 S 2100 E & 1700 S,40.733381,-111.830719,,,,,,1
12958,127143,2100 E / Bryan Ave (NB),1550 S 2100 E & Bryan Ave,40.735912,-111.830707,,,,,,1
12980,138195,Connor St / 2700 S (NB),2702 S Connor Ave,40.712638,-111.829449,,,,,,0
12982,138283,Frontrunner Blvd / 12900 S (NB),12846 ,40.517875,-111.905543,,,,,,0
12988,117013,West Temple / North Temple (SB),75 N WEST TEMPLE & NORTH TEMPLE,40.770998,-111.894082,1,,,,,1
12989,125003,West Temple / Broadway (SB),304 S West Temple & 300,40.762461,-111.894098,1,,,,,1
13003,127125,Mario Capecchi / Research Rd (SB),480 S Mario Capecchi Dr & 200 South,40.759922,-111.834941,,,,,,0
13005,127145,2100 E / St. Mary's Dr (NB),1422 S 2100 E & St. Marys Drive,40.739047,-111.830703,,,,,,1
13006,127224,2100 E / 1300 S (NB),1289 S 2100 E & 1300 S,40.7421,-111.830682,,,,,,1
13007,127225,2100 E / Laird Ave (NB),1135 S 2100 E & 1300 S,40.744424,-111.830605,,,,,,1
13009,127127,Foothill Dr / Wakara Way (NB),Foothill Dr. & Wakara Way,40.755659,-111.833925,,,,,,1
13010,127128,Mario Capecchi Dr / Pollock Rd (NB),541 S Mario Capecchi Dr & Foothill Blvd,40.758448,-111.834827,,,,,,0
13011,127129,Mario Capecchi / Research Rd (NB),412 S Mario Capecchi Dr,40.759914,-111.834688,,,,,,0
13014,127117,U Social Work Building (WB),1525 E South Campus Dr & 1500 E,40.760515,-111.846792,,,,,,1
13027,117232,West Temple & South Temple (NB),30 N WEST TEMPLE & 200 S,40.769901,-111.893842,1,,,,,1
13028,127003,Foothill Dr / Sunnyside Ave (SB),838 S Foothill Dr,40.751573,-111.83128,,,,,,1
13029,127074,Foothill Dr / Hubbard Ave (SB),930 S 2100 E & E Hubbard Ave,40.748891,-111.830757,,,,,,1
13031,127226,2100 E / Laird Ave (SB),1150 S 2100 E & Laird Ave,40.743944,-111.83082,,,,,,1
13032,127146,2100 E / 1300 S (SB),1276 S 2100 E & 1300 S,40.741794,-111.830869,,,,,,1
13033,127147,2100 E / St. Mary's Dr (SB),1440 S 2100 E & St. Mary's Dr,40.738603,-111.830881,,,,,,1
13035,127149,2100 E / Bryan Ave (SB),1574 S 2100 E & Bryan Ave,40.735481,-111.830884,,,,,,1
13036,127150,2100 E / 1700 S (SB),1674 S 2100 E & 1700 S,40.733774,-111.830871,,,,,,1
13037,127151,2100 E / Wilson Ave (SB),1808 S 2100 E & Wilson Ave,40.731041,-111.830884,,,,,,1
13039,127153,2100 E / Hollywood Ave (SB),1940 S 2100 E & Hollywood Ave,40.728253,-111.830904,,,,,,1
13047,138011,Connor St / 2700 S (SB),2718 S Connor Ave,40.712136,-111.829599,,,,,,0
13064,127091,Foothill Dr / 1700 S (SB),1704 Foothill Dr,40.733301,-111.82028,,,,,,1
13066,127093,Foothill Dr / 2100 S (SB),2014 Foothill Dr.,40.726275,-111.815339,,,,,,1
13068,127097,Foothill Dr / Thunderbird Dr (SB),2260 Foothill Dr,40.721484,-111.812026,,,,,,0
13081,127099,Foothill Dr / Thunderbird Dr (NB),2242 Foothill Dr.,40.722289,-111.812233,,,,,,1
13084,127104,Foothill Dr / Laurelhurst Dr (NB),1825 S Foothill Dr & Laurelhurst Dr,40.731095,-111.818246,,,,,,0
13085,127105,Foothill Dr / 1700 S (NB),1716 ,40.733111,-111.819747,,,,,,1
13091,126509,State St / 300 S (SB),324 S State St & 300 S,40.762043,-111.888444,1,,,,,1
13092,127018,Chipeta Way / Colorow Way (NB),,40.756808,-111.824513,,,,,,0
13093,127023,Wakara Way / 400 S (WB),420 S Wakara Way & Komas Dr,40.759521,-111.828726,,,,,,0
13094,127024,Wakara Way / Arapeen Dr (WB),520 S Wakara Way & Komas Dr,40.757651,-111.830588,,,,,,1
13095,126512,State St / 300 S (NB),255 S State St & 300 S,40.763556,-111.888072,1,,,,,1
13096,118139,South Temple / 700 E / J St (EB),702 E South Temple & 700 E,40.769281,-111.87048,,,,,,1
13100,118159,North Campus / Federal Heights (WB),1745 E North Campus Dr & South Temple,40.772482,-111.842451,,,,,,0
13101,127037,Wakara Way / Chipeta Dr (EB),411 S Wakara Way & Chipeta Way,40.761208,-111.826774,,,,,,0
13102,127038,Chipeta Way / 450 S (SB),450 S Chipeta Way & Chipeta Way,40.760283,-111.825519,,,,,,0
13103,127019,Chipeta Way / Tabby Ln (SB),502 S Chipeta Way & Colorow Dr,40.759034,-111.824314,,,,,,0
13104,127040,Chipeta Way / Colorow Way (SB),580 S Chipeta Way & Arapeen Dr,40.756785,-111.824914,,,,,,1
13105,125404,200 S / Main St (EB),8 W 200 S,40.765014,-111.891491,1,,,,,1
13116,126562,1300 E / 800 S (SB),794 S 1300 E & 800 S,40.752178,-111.854009,,,,,,0
13117,126301,900 S / 1400 E (EB),1402 E 900 S & 1400 E,40.749666,-111.851083,,,,,,1
13118,126302,900 S / 1500 E (EB),1524 E 900 S & 1525 E,40.749735,-111.847511,,,,,,1
13123,127043,1900 E / Michigan Ave (SB),986 S 1900 E & Michigan Ave,40.747959,-111.836584,,,,,,0
13124,127044,1900 E / Herbert Ave (SB),S 1900 E & Herbert Ave,40.746176,-111.83658,,,,,,0
13125,127045,1900 E / Princeton Ave (SB),1150 S 1900 E & Princeton Ave,40.743498,-111.836584,,,,,,0
13126,127046,1900 E / 1300 S (SB),1218 S 1900 E & 1300 S,40.742199,-111.836582,,,,,,0
13146,127089,Foothill Dr / 2300 E (SB),1454 Foothill Dr,40.738384,-111.824657,,,,,,1
13147,127090,Foothill Dr / Kensington Ave (SB),1497 S Foothill Dr & Kensington Ave,40.736853,-111.823337,,,,,,1
13156,138235,Vista Station Blvd / 13490 S (SB),13490 S Vista Statopm Blvd,40.506676,-111.903715,,,,,,0
13165,138261,Wasatch Blvd / Eastwood Dr (NB),3378 S Wasatach Blvd,40.697931,-111.794855,,,,,,1
13173,126553,Stadium Station (NB),University St & 357 S,40.761274,-111.852241,,,,,,1
13175,126555,U Presidents' Circle (NB Stop D),225 S University St & 200 S,40.764248,-111.852268,,,,,,1
13179,118155,South Temple / 400 E / C St (WB),347 E South Temple & South Temple,40.769426,-111.880919,,,,,,0
13182,118003,State St / 1st Ave (SB),State Street & 31 North,40.770641,-111.888411,1,,,,,1
13183,127106,Foothill Dr / Kensington Ave (NB),1529 S Foothill Dr & Kensington,40.736132,-111.82233,,,,,,1
13184,127107,Foothill Dr / 2300 E (NB),1445 Foothill Dr.,40.73877,-111.824604,,,,,,0
13186,127007,Sunnyside Ave / Connor St (WB),2134 E Sunnyside Ave & Connor Ave,40.750681,-111.829702,,,,,,1
13187,127016,Arapeen Dr / Komas Dr (NB),729 S Arapeen Dr & Sunnyside Ave,40.753432,-111.826551,,,,,,0
13188,127017,Arapeen Dr / Chipeta Way (NB),Arapeen Dr. & 650 S,40.755308,-111.826562,,,,,,0
13189,127039,Chipeta Way / Tabby Ln (NB),501 S Chipeta Way & Chipeta Way,40.759351,-111.824292,,,,,,1
13190,127020,Chipeta Way / 450 S (NB),401 S Chipeta Way & Wakara Way,40.760801,-111.825719,,,,,,0
13191,127021,Wakara Way / Chipeta Way (WB),356 Wakara Way & Chipeta Dr,40.761293,-111.827046,,,,,,0
13192,126514,State St / 50 S (NB),41 S State Street & 100 S,40.768136,-111.888059,1,,,,,1
13194,118158,North Campus / Federal Heights (EB),1760 E NORTH CAMPUS DR,40.772535,-111.842194,,,,,,1
13198,127034,Wakara Way / Arapeen Dr (EB),541 S Wakara Way & Arapeen Dr,40.757477,-111.830409,,,,,,0
13199,127035,Wakara Way / 400 S (EB),419 S Wakara Way & Arapeen Dr,40.759315,-111.828551,,,,,,0
13201,127110,Foothill Dr / Michigan Ave (NB),975 S Foothill Dr & Sunnyside Ave,40.747807,-111.830456,,,,,,0
13203,127087,Foothill Dr / 1300 S (SB),1290 Foothill Dr.,40.742002,-111.827813,,,,,,1
13206,101130,Midtown Crossing  / 1100 W (EB),1051 W Midtown Crossing & 1100 W,41.079417,-111.985265,,,,,,0
13212,117038,Redwood Rd / 300 N (SB),287 N Redwood Road & 300 N,40.775846,-111.939505,,,,,,0
13219,137282,1700 E / 2700 S (NB),2689 S 1700 E & 2700 S,40.713139,-111.842047,,,,,,0
13235,127073,1900 E / 1300 S (NB),1295 S 1900 E & 1300 S,40.742066,-111.836468,,,,,,0
13236,127237,1900 E / Harvard Ave (NB),1119 S 1900 E & Harvard Ave,40.744478,-111.836467,,,,,,0
13237,127075,1900 E / Herbert Ave (NB),1061 S 1900 E & Herbert Ave,40.745943,-111.836474,,,,,,0
13238,127076,1900 E / Michigan Ave (NB),991 S 1900 E & Michigan Ave,40.747654,-111.836469,,,,,,0
13243,126309,900 S / Amanda Ave (WB),1477 E 900 S & 1475 E,40.749856,-111.848504,,,,,,1
13244,126310,900 S / 1400 E (WB),1401 E 900 S & 1400 E,40.749778,-111.850968,,,,,,1
13247,126046,1300 E / 500 S (NB),525 S 1300 E & 500 S,40.757785,-111.853709,,,,,,1
13257,125407,200 S / Main St (WB),24 W 200 S,40.765121,-111.892049,1,,,,,1
13259,126565,1300 E / Yale Ave (SB),1078 S 1300 E & Yale Ave,40.745875,-111.853964,,,,,,0
13262,126568,1300 E / Sherman Ave (SB),1300 E & 1356 S,40.740481,-111.853964,,,,,,1
13263,126569,1300 E / Browning Ave (SB),1418 S 1300 E & Browning Ave,40.739154,-111.853897,,,,,,1
13265,126571,1300 E / Kensington Ave (SB),1300 E & 1540 S,40.736138,-111.853904,,,,,,1
13266,126572,1300 E / 1700 S (SB),1724 S 1300 E,40.733014,-111.853908,,,,,,1
13267,126573,1300 E / Wilson Ave (SB),1784 S 1300 E & E Wilson Ave,40.731689,-111.853924,,,,,,1
13269,126575,1300 E / Westminster Ave (SB),1876 S 1300 E & E Westminster Ave,40.729403,-111.85399,,,,,,1
13271,126578,1300 E / Wilmington Ave (SB),2184 S 1300 E & E WILMINGTON AVE,40.723432,-111.853861,,,,,,1
13272,126580,1300 E / Stratford Ave (SB),1300 E Stratford Ave,40.715768,-111.853656,,,,,,1
13279,137265,1700 E / 2700 S (SB),1700 E & 2686 S,40.713074,-111.84222,,,,,,0
13288,137300,3300 S / Highland Dr (WB),1381 E 3300 S,40.700015,-111.851345,,,,,,0
13292,137104,Richmond St / Zenith Ave (SB),2916 N Richmond St & Zenith Ave,40.707632,-111.855502,,,,,,1
13293,137105,Richmond St / Elgin Ave (SB),3010 S Richmond St & Elgin Ave,40.705583,-111.855473,,,,,,0
13294,137106,1300 E / Miller Ave (SB),3128 S 1300 E & Brickyard Rd,40.703002,-111.855231,,,,,,0
13295,137111,1300 E / Lavon Dr (SB),3428 S 1300 E & Lavon Dr,40.69714,-111.854139,,,,,,0
13296,137112,1300 E / Lorraine Dr (SB),3500 S 1300 E & Lavon Dr,40.695201,-111.854157,,,,,,0
13297,137113,1300 E / Brookshire Dr (SB),3588 S 1300 E & Brookshire Dr,40.693304,-111.854189,,,,,,0
13298,137114,1300 E / Murphys Ln (SB),3640 S 1300 E & Murphys Ln,40.692141,-111.854176,,,,,,0
13300,137116,1300 E / Mariposa Ave (SB),3758 S 1300 E & 3750 S,40.689562,-111.854218,,,,,,0
13301,137117,1300 E / 3825 S (SB),3824 S 1300 E,40.688259,-111.854209,,,,,,0
13302,137119,1300 E / 4000 S (SB),4010 S 1300 E & 4000 S,40.684627,-111.854199,,,,,,0
13303,137120,1300 E / 4085 S (SB),4084 S 1300 E & 4085 S,40.682958,-111.854198,,,,,,1
13304,137121,1300 E / 4170 S (SB),4152 S 1300 E & 4170 S,40.681113,-111.854228,,,,,,0
13305,137122,1300 E / Parkcrest Cir (SB),4240 S 1300 E & 4215 S,40.679599,-111.854205,,,,,,0
13306,137124,1300 E / Royal Troon Dr (SB),4400 S 1300 E & 2700 S,40.676653,-111.854233,,,,,,0
13307,137126,1300 E / 4550 S (SB),4550 S 1300 E & 4500 S,40.672738,-111.854272,,,,,,0
13308,137127,1300 E / College St (SB),4618 S 1300 E & 4620 S,40.670713,-111.85428,,,,,,0
13309,137128,1300 E / Stillwood Dr (SB),4650 S 1300 E & 4620 S,40.669329,-111.854296,,,,,,0
13310,137129,1300 E / Bonner Way (SB),4730 S 1300 E & Bonner Way,40.666838,-111.854447,,,,,,1
13311,137130,1300 E / Murray Holladay Rd (SB),4790 S 1300 E & 4780 S,40.665395,-111.854517,,,,,,0
13312,137131,1300 E / 4850 S (SB),4850 S 1300 E & 4780 S,40.664195,-111.854528,,,,,,0
13313,154120,1300 E / Kings Row Dr (SB),4940 S 1300 E & 4925 S,40.662084,-111.854549,,,,,,0
13315,154122,1300 E / El Sendero St (SB),5158 S 1300 E & 4925 S,40.657718,-111.854603,,,,,,0
13316,154123,1300 E / 5290 S (SB),5250 S 1300 E & Van Winkle Expy,40.655001,-111.854617,,,,,,0
13317,154124,1300 E / 5360 S (SB),5354 S 1300 E & 5360 S,40.654102,-111.854629,,,,,,0
13318,154125,1300 E / Chevy Chase Dr (SB),5460 S 1300 E & 5465 S,40.65206,-111.854633,,,,,,0
13319,154126,1300 E / Old Maple Ct (SB),5570 S 1300 E & 5600 S,40.650279,-111.854648,,,,,,0
13320,154128,1300 E / Woodstock Ave (SB),5780 S 1300 E & Woodstock Dr,40.646338,-111.854676,,,,,,0
13321,154129,1300 E / Hyland Lake Dr (SB),5878 S 1300 E & Hyland Lake Dr,40.644547,-111.854677,,,,,,1
13322,154130,1300 E / 5935 (S (SB),5960 S 1300 E & Hyland Lake Dr,40.643083,-111.854698,,,,,,0
13323,154132,1300 E / Vine St (SB),6120 S 1300 E & Vine St,40.639849,-111.854723,,,,,,0
13324,154133,1300 E / 6200 S (SB),6198 S 1300 E & 6200 S,40.638632,-111.854734,,,,,,0
13325,154134,1300 E / Maplewood Dr (SB),6330 S 1300 E & 6200 S,40.636433,-111.854759,,,,,,0
13326,154135,1300 E / 6400 S (SB),6430 S 1300 E & E Matthew Ave,40.634202,-111.854791,,,,,,0
13327,154136,1300 E / Greenfield Ave (SB),6538 S 1300 E & Greenfield Cir,40.632338,-111.85482,,,,,,0
13328,154138,1300 E / Hollow Dale Dr (SB),6808 S 1300 E & Fort Union Blvd,40.627756,-111.854863,,,,,,0
13329,154263,Fort Union Blvd / 1300 E (WB),1285 E FORT UNION BLVD & 1300 E,40.626246,-111.855482,,,,,,0
13330,154264,Fort Union Blvd / Creekcove Way (WB,Fort Union Blvd & 1135 E,40.625907,-111.858154,,,,,,0
13331,154265,Fort Union Blvd / 995 E (WB),985 E Fort Union Blvd & 900 E,40.623062,-111.863079,,,,,,0
13332,137099,1300 E / 2700 S (NB),2685 S 1300 E,40.713006,-111.85327,,,,,,1
13333,101023,Gordon Ave / 250 W (EB),222 W Gordon Ave & 200 W,41.074635,-111.970055,,,,,,0
13334,101024,Gordon Ave / Hill Blvd (EB),54 W Gordon Ave & Hill Blvd,41.074569,-111.966888,,,,,,0
13335,101025,Gordon Ave / 60 E (EB),58 E Gordon Ave & Garnet Dr,41.074557,-111.965261,,,,,,0
13336,101026,Gordon Ave / Amethyst St (EB),336 E Gordon Ave & Amethyst St,41.074526,-111.960751,,,,,,0
13337,101044,Gordon Ave / Fort Ln (EB),402 E Gordon Ave & Fort Ln,41.074492,-111.957751,,,,,,0
13338,101027,Gordon Ave / Valeria Dr (EB),570 E Gordon Ave & Valeria Dr,41.074472,-111.954485,,,,,,0
13339,101029,Fairfield Rd / 900 N (SB),915 N Fairfield Rd & 900 N,41.073115,-111.950307,,,,,,0
13340,101030,Fairfield Rd / Aspen Way (SB),735 N Fairfield Rd & 900 N,41.070587,-111.950322,,,,,,0
13341,101031,Fairfield Rd / Wasatch Dr (SB),447 N Fairfield Rd,41.066795,-111.949934,,,,,,1
13342,101032,Fairfield Rd / 350 N (SB),325 N Fairfield Rd & 300 N,41.065568,-111.948851,,,,,,0
13343,101038,Fairfield Rd / 300 N (SB),221 N Fairfield Rd & 300 N,41.063365,-111.946824,,,,,,0
13344,101034,Fairfield Rd / 75 N (SB),70 S Fairfield Rd & Gentile St,41.060599,-111.944891,,,,,,1
13345,101035,Fairfield Rd / Rosewood Ln (SB),150 S Fairfield Rd & Rosewood Dr,41.058423,-111.943736,,,,,,0
13346,101123,Fairfield Rd / 320 S (SB),310 S Fairfield Rd & E 320 S,41.056123,-111.942546,,,,,,1
13347,101124,Fairfield Rd / 440 S (SB),N Fairfield Rd & W Alfred Ave,41.053895,-111.94118,,,,,,1
13348,102011,Fairfield Rd / Mutton Hollow Rd (SB,1099 N Fairfield Rd & Mutton Hollow Rd,41.052133,-111.939868,,,,,,1
13349,102012,Fairfield Rd / 950 N (SB),951 N Fairfield Rd & Mutton Hollow Rd,41.049846,-111.939045,,,,,,0
13350,102013,Fairfield Rd / 600 N (SB),587 N Fairfield Rd & E 6Th N,41.044719,-111.937612,,,,,,1
13351,102014,Fairfield Rd / 500 N (SB),521 N Fairfield Rd,41.0432,-111.936976,,,,,,1
13359,102067,200 N / 750  E (WB),729 E 200 N & 750 E,41.03848,-111.92192,,,,,,0
13360,104069,500 E / 100 S (SB),72 S 500 E & E 100 S,41.033588,-111.927357,,,,,,1
13361,104070,500 E / 200 S (SB),178 S 500 E & E 200 S,41.031864,-111.927366,,,,,,1
13362,104071,200 N / 650 E (EB),625 E 200 N & 650 E,41.037936,-111.924125,,,,,,0
13365,102035,Fairfield Rd / 950 N (NB),844 N Fairfield Rd,41.049781,-111.938821,,,,,,0
13366,102063,Fairfield Rd / Mutton Hollow Rd (NB,N Fairfield Rd & 1124 N,41.052904,-111.940154,,,,,,1
13367,101125,Fairfield Rd /  440 S (NB),389 S Fairfield Rd & N Fairfield Rd,41.054431,-111.941355,,,,,,1
13368,101126,Fairfield Rd / 320 S (NB),S Fairfield Rd & 301 S,41.056783,-111.942646,,,,,,0
13369,101127,Fairfield Rd / Rosewood Ln (NB),125 S Fairfield Rd & Rosewood Ln,41.059003,-111.943819,,,,,,0
13370,101037,Fairfield Rd / 75 N (NB),55 S Fairfield Rd & Gentile St,41.060808,-111.944772,,,,,,0
13371,101033,Fairfield Rd / 300 N (NB),240 N Fairfield Rd & 300 N,41.063551,-111.946749,,,,,,0
13372,101039,Fairfield Rd / 350 N (NB),340 N Fairfield Rd & 350 N,41.065648,-111.948673,,,,,,0
13373,101040,Angel St / 425 S (SB),374 S Angel St & 425 S,41.054711,-111.988041,,,,,,0
13374,101041,Fairfield Rd / Aspen Way (NB),748 N Fairfield Rd & Aspen Way,41.070861,-111.950123,,,,,,0
